234,Rとは統計解析を目的としたプログラミング言語であり、R言語と呼ばれることもあります。 オープンソースソフトウェアであるため、誰もが無料で利用することができます。 Rは統計に関するパッケージが豊富に存在しており、データ分析やグラフの作成も容易に実行することができます。,2023-08-03 15:30:45
235,用語集 は、ドメイン知識に特化したアルファベット順の学術用語の一覧であり、用語の定義も掲載される。,2023-08-03 15:30:45
236,「未経験」とは、特定の領域や分野に対して、以前にその経験を持っていない状態を指します。,2023-08-03 15:30:45
237,用語 とは、書いたり話したりするときに用いられる語や句。,2023-08-03 15:30:45
238,特定の分野で特に使われる語句。専門用語、学術用語とほぼ同義。本項目で解説。,2023-08-03 15:30:45
239,Google Driveとは、Googleが提供するオンラインストレージサービス。,2023-08-03 15:30:45
240,Windows 10 は、マイクロソフトが開発およびリリースしている、Windowsシリーズに属するWindows NT系のパーソナルコンピュータおよび8インチ以上のタブレット用のオペレーティングシステム (OS) である。バージョンやエディションによってサポート期間が異なるので注意が必要である。バージョン1507・1511のコードネームは「Threshold（スレッショルド）」、バージョン1607から1809までのコードネームは「Redstone（レッドストーン）」、バージョン1903からのコードネームは「19H1」「19H2」など。,2023-08-03 15:30:45
241,プッシュ通知とは、システム側が外部のサーバーと連携して能動的に情報を取得してユーザーに通知する方式のことである。 プッシュ通知を利用すれば、何らかの情報更新があった場合には、ユーザーが働きかけなくても更新されたことを知ることができる。 これによってよりリアルタイムな情報の受け取りが可能となる。,2023-08-03 15:30:45
242,フレームワークとは、「枠組み」「骨組み」「構造」を意味する言葉で、システム開発をする際の土台となる部分であり、システム開発の効率を上げるために用意されたものです。,2023-08-03 15:30:45
243,静的サイト ジェネレーター(SSG) は、テキスト入力ファイル ( Markdown、reStructuredText、AsciiDocなど) を使用して静的 Web ページを生成するエンジンです。,2023-08-03 15:30:45
244,AIとは、Artificial Intelligence（人工知能）の略です。 コンピュータがデータを分析し、推論（知識を基に、新しい結論を得ること）や判断、最適化提案、課題定義や解決、学習（情報から将来使えそうな知識を見つけること）などを行う、人間の知的能力を模倣する技術を意味します。,2023-08-03 15:30:45
245,JUnitとはJavaで開発されたプログラムにおいてユニットテスト（単体テスト）の自動化を行うためのフレームワークである。,2023-08-03 15:30:45
246,exceptionは、i-saintが制作したサイドビューシューティングゲーム。PC用インディーゲーム(同人ゲーム)として制作され、後にサクセスが業務用ソフトとしての移植を発表しロケーションテストが行われ、2011年よりNESiCAxLive配信専用ソフトとして稼働している。派生作品として、システムを流用した「exception conflict」が存在する。,2023-08-03 15:30:45
247,じゃんけん は、3種類の指の出し方（グー・パー・チョキ）でいわゆる三すくみの関係を構成し、その強弱関係により勝敗を決める日本の遊戯である。,2023-08-03 15:30:45
248,｢深層学習」の意味。 コンピューターが自律して学習する機械学習の手法で、AI（人工知能）の要素技術の1つ。 データを分析するうちに判断基準そのものを自分で作成し、それに基づいてさらに学習を繰り返す。 従来の機械学習などではできなかった複雑なデータ処理を行うことも可能である。,2023-08-03 15:30:45
249,WireGuard は、Linux カーネルで実行する高パフォーマンスの VPN ソリューションです。 最新の暗号を使用し、他の多くの VPN ソリューションよりも簡単に設定できます。 さらに、WireGuard のコードベースが小さくなり、攻撃の影響が減るため、セキュリティーが向上します。,2023-08-03 15:30:45
250,Headless CMS（ヘッドレスコンテンツ管理システム）は、コンテンツを作成・管理し、APIを通じて任意のフロントエンドで表示できるシステム。デザインとコンテンツの切り離しを可能にし、柔軟で一貫性のあるコンテンツ配信を実現する。,2023-08-03 15:30:45
251,Kotlin（コトリン）は、ジェットブレインズのアンドリー・ブレスラフ、ドミトリー・ジェメロフが開発した、静的型付けのオブジェクト指向プログラミング言語である。,2023-08-03 15:30:45
252,気象庁 は、日本の行政機関のひとつ。気象業務の健全な発達を図ることを任務とする国土交通省の外局である。,2023-08-03 15:30:45
253,アプリケーションソフトウェア あるいはアプリケーションソフト は、ある特定の機能や目的のために開発・使用されるソフトウェアで、コンピュータの操作自体のためのものではないもの。たとえば、ワープロソフト、表計算ソフトウェア、イラスト作成（お絵かき）用ソフトウェア、写真加工用ソフトウェアなど。アプリケーションプログラム（応用プログラム）ともいい、コンピュータ・プログラムの一種である。,2023-08-03 15:30:45
254,アプリケーションと（2番目の語を省略して）も呼ばれ。「アプリケーション」は「応用」という意味なので日本語では「応用ソフト」とも呼ぶ（が、最近は「応用ソフト」と呼ばれることは減った）。日本語ではアプリとも略される。「アプリ」という略称の用例は1980年代から存在する。マイクロソフトもWindows 10あたりから、アプリケーションソフトのことをアプリと呼ぶようになった（初心者向けの説明書や宣伝パンフなどの場合）。,2023-08-03 15:30:45
255,マイグレーションとは、主に自社で活用するシステムやハード・ソフトウェア、データなどを現在とは別の環境やプラットフォーム、バージョンへ移行することを指すものです。,2023-08-03 15:30:45
256,Keycloak（キークローク）は、モダンなアプリケーションやサービスで使用することを目的に開発された、シングルサインオン、アイデンティティ管理、アクセス管理の機能を提供するオープンソースソフトウェア製品である。2018年3月年現在、このJBossコミュニティのプロジェクトは、KeycloakをRH-SSO製品のupstreamプロジェクトとして使用しているRed Hatの支援を受けている。コンセプトの観点から見ると、このツールはアプリケーションやサービスをわずかなコーディングかコーディングなしで簡単にセキュアにすることを目的としている。,2023-08-03 15:30:45
257,UXのExperienceは「体験・経験」を意味し、UXはユーザーが製品・サービスを通じて得られる「体験」のことを指す。 デザインが美しい、フォントが見やすい、スイッチが押しやすいなど、ユーザーが製品やサービスに触れて感じること全てがUXとなる。,2023-08-03 15:30:45
258,Webの分野では、サイト内の各ページに共通して置かれる、サイト内のどこに何があるのかを簡潔にまとめたリンク集やメニューなどのことをナビゲーションということが多い。,2023-08-03 15:30:45
259,Python3とは 「Python3」（パイソン3）は、オープンソースのプログラミング言語です。 Webや人工知能開発、データ解析など、様々な分野で使われています。 Python3の特徴は、簡潔にプログラムを書けることです。,2023-08-03 15:30:45
260,HTML5（エイチティーエムエル・ファイブ）は、World Wide Web Consortium（W3C）が策定していたHyperText Markup Languageの5回目に当たる大幅な改定版である。現在はHTML Living Standardによって置き換えられている。,2023-08-03 15:30:45
261,NoSQLは一般にNot Only SQLの略だと言われています。 NoSQLというデータベースがあるわけではなく、多くの企業で使われているリレーショナルデータベース管理システム（以下、RDBMS）以外のデータベース管理システムを総称してNoSQLと呼んでいます。,2023-08-03 15:30:45
262,C#とは、米マイクロソフト（Microsoft）社が開発したプログラミング言語の一つで、C言語/C++言語をもとに同社の.NET Framework向けのソフトウェア開発に適した仕様に調整・改良したもの。2002年に最初のバージョンが公開された。,2023-08-03 15:30:45
263,Oracle Graph（オラクル グラフ）は、Oracleが提供するグラフデータベース管理システムです。グラフデータベースは、ノードとエッジという要素を使用してデータを表現し、データ間の関係性を効果的に表現するためのデータベースタイプです。,2023-08-03 15:30:45
264,GPT-3は、2020年7月にOpenAIが発表した高性能な言語モデル。 OpenAIは、Transformerと呼ばれる深層学習の手法を用いた言語モデルGPT（2018年）、GPT-2（2019年）を発表しており、GPT-3はその後継の言語モデルとなる。,2023-08-03 15:30:45
265,rsync(アールシンク) は、UNIXシステムにおいて、差分符号化を使ってデータ転送量を最小化し、遠隔地間のファイルやディレクトリの同期を行うアプリケーションソフトウェアである。類似のプログラムやプロトコルにはない rsync 独自の特徴として、ミラーサイトとの転送が双方向に高々1回で済む点がある。rsync はディレクトリ内容を表示し、ディレクトリやファイルをコピーできる。オプションでデータ圧縮や再帰も指定可能。,2023-08-03 15:30:45
266,『Ingress』（イングレス）は、スマートフォン向けの拡張現実技術を利用したオンラインゲーム・位置情報ゲーム。開発・運営を行うのは、もとはGoogleの社内スタートアップで、2015年8月にGoogleから独立したNiantic社。2012年11月に招待制でベータ版の運用が開始され、2013年10月に誰でも参加可能のオープンベータに移行し、2013年12月15日に正式運用が開始された。当初はAndroid専用であったが、2014年7月23日よりiOSにも対応した。,2023-08-03 15:30:45
267,誰でも使いやすいことを目標にして開発された日本製ヘッドレスCMSです。 直感的に入稿できるシステムによってあらゆる編集者にもわかりやすく、さまざまな要件にも適応できます。 また、様々な言語やフレームワークとも連携できるので様々な環境で利用可能です。,2023-08-03 15:30:45
268,EFSエイデンファミリーショップ - エイデン系列のファミリーショップ,2023-08-03 15:30:45
269,Encrypting File System - NTFSの暗号機能,2023-08-03 15:30:45
270,Emergency Fuel Surcharge - 海運の燃油サーチャージの一種,2023-08-03 15:30:45
271,OSやソフトウェアなどが一切インストールされていない、空の状態のハードディスク・物理サーバーのこと。,2023-08-03 15:30:45
272,システムを作成した際にどれくらいの強度があるかチェックするテストのことを負荷テストと言います。 システムによって強度の種類が違いますが、基本的にはユーザーが使用する限界値やシステムを連続で何時間使用できるかなどの限界を知るための作業です。,2023-08-03 15:30:45
273,PostgreSQL は、拡張性とSQL準拠を強調するフリーでオープンソースの関係データベース管理システム（RDBMS）である。Postgresとしても知られている。もともとは、カリフォルニア大学バークレー校で開発されたIngresデータベースの後継としてその起源を根拠としたPOSTGRESという名前であった。1996年に、プロジェクトはSQLのサポートを反映してPostgreSQLに改名された。2007年の検討の結果、開発チームはPostgreSQLという名前とPostgresという別名を維持することを決定した。,2023-08-03 15:30:45
274,『スプラトゥーン』（Splatoon）は、任天堂より2015年5月28日に発売されたWii U用アクションシューティングゲーム・対戦アクションゲーム。,2023-08-03 15:30:45
275,ハンズオン とは、体験学習を意味する教育用語。参加体験、実用的体験、インタラクティブ体験、実習、実験、体感など、体を使うことによる学習補助教育手法を指す。またトレーニングなどにおいては専門家から直接手取り足取り指導を受けることも意味する。,2023-08-03 15:30:45
276,計量経済学 とは、経済学の理論に基づいて経済モデルを作成し、統計学の方法によってその経済モデルの妥当性に関する実証分析を行う学問である。,2023-08-03 15:30:45
277,"Emacs（イーマックス、）は、その拡張性を特徴としたテキストエディタのファミリーである。Emacsの中で最も広く使われている派生物はGNU Emacsであるが、そのマニュアルにはEmacsを「the extensible, customizable, self-documenting, real-time display editor」（拡張およびカスタマイズが可能で、自己文書化を行い、リアルタイム表示を行うエディタ）であると説明されている。最初のEmacs開発が1970年代中盤に開始されてから、その直系の子孫であるGNU Emacsが製作され、その開発が2020年現在も続いている。",2023-08-03 15:30:45
278,AWS認定資格とは、AWS上でアプリケーション開発などを行うための知識やスキルを認定する資格です。 AWSが実施しているベンダー試験で、資格を取得することができればクラウドサービスであるAWSを扱うスキルを持っていることを証明できます。,2023-08-03 15:30:45
279,ネットワーク上でデータを転送する際、その経路を導き出すことをルーティングと呼びます。 特に複数のネットワークがルーターに代表される中継機器で接続されているインターネットでは、相手にパケットを届けるためにさまざまなネットワークを経由する可能性があります。,2023-08-03 15:30:45
280,データサイエンス またはデータ科学とは、データを用いて新たな科学的および社会に有益な知見を引き出そうとするアプローチのことであり、その中でデータを扱う手法である情報科学、統計学、アルゴリズムなどを横断的に扱う。,2023-08-03 15:30:45
281,ポエム本来は英語（poem）、フランス語（poème）で詩のこと。,2023-08-03 15:30:45
282,ネットワークの分野では、大規模なネットワークを小規模なネットワークに分割して管理することをセグメンテーション（ネットワークセグメンテーション）という。,2023-08-03 15:30:45
283,畳み込みニューラル ネットワーク (CNN または ConvNet) とは、データから直接学習するディープラーニングのためのネットワーク アーキテクチャです。 CNN は、オブジェクト、クラス、カテゴリを認識するために画像の中からパターンを検出するのに特に有効です。,2023-08-03 15:30:45
284,関係データベース管理システム（かんけいデータベースかんりシステム）またはリレーショナルデータベースマネジメントシステム は、関係データベース (RDB) の管理システムである。RDB がデータベースの種類を示すのに対して、RDBMS は RDB の実装を示す。標準問い合わせ言語として SQL を用いたアクセスを行うため、相対する言葉として RDBMS 以外のデータベースを意味する NoSQL がある。,2023-08-03 15:30:45
285,コルーチン(Coroutine)とは、Unityプログラミングにおいては関数を任意の箇所でストップ、再開できる機能を持った関数で、主に並列で処理する場合に用います。 非同期処理を行うための方法の一つです。,2023-08-03 15:30:45
286,iOSDCとは? “iOSDC Japan はiOS関連技術をコアのテーマとした技術者のためのカンファレンスです。” セッションも単にネイティブアプリを作成する話にとどまらず、CLIの話からテストの話まで、iOSアプリを作っている名だたるテックカンパニーよりスピーカーが登壇されます。,2023-08-03 15:30:45
287,「ハンズオン資料」は、実際に手を動かして学ぶための教材や資料を指します。主にプログラミングや技術的なスキルを習得する際に使用されます。ハンズオン資料は、理論や概念だけでなく、具体的な手順や実際の操作を通じて学ぶことを重視しています。,2023-08-03 15:30:45
288,IPアドレス は、Internet Protocol（IP）で通信相手を識別するための番号である。インターネットアドレスとも呼ばれる。,2023-08-03 15:30:45
289,Google Cloud Platformとは、Google社がクラウド上で提供しているサービスの名称で、GCPという略称で呼ばれています。 Google Cloud Platformを利用すれば、Google社が自社で利用しているインフラおよび技術と同じ環境を利用し、効率的なWeb開発が可能です。,2023-08-03 15:30:45
290,機械学習における分析アルゴリズムで、与えられたデータから、目的となる変数を表現する「教師あり学習」と呼ばれる分野のデータ分析方法の1つ。 目的変数に応じて、説明変数を「分類」するための手法で、高精度で信頼性が高く、また汎用性も高いことが特徴。 マイクロソフトによって2016年頃に開発された。,2023-08-03 15:30:45
291,Google Apps Script（GAS）は、Googleが提供するアプリケーション開発プラットフォームです。 GASを使うと、HTMLやJavaScriptのような身近なWeb言語を用いて、GmailやGoogleスプレッドシートを始めとしたGoogleサービスを自動化することが可能です。,2023-08-03 15:30:45
292,Generative art（生成美術）は、アルゴリズムやコンピュータプログラムを使用して作成される美術作品のジャンルです。このアプローチでは、アーティストがアルゴリズムを設計し、コードを記述することで、自動的に絵画、音楽、アニメーションなどを生成します。生成美術は、芸術的な創造性とコンピュータ科学の融合を示すものであり、予測不可能な結果や新奇な表現を生み出すことができます。,2023-08-03 15:30:45
293,Web API. Web API は、Slack 上でリッチなインタラクティブ・メッセージを送信する主な手段です。 この API は、同様の呼び出し規則に基づく HTTP メソッドで構成されています。 それらのメソッドを呼び出して、Slack とデータをやり取りすることができます。,2023-08-03 15:30:45
294,AWS PrivateLinkとは、独自のアプリケーションとAWS上のサービス群をよりセキュアに接続する仕組みのことです。 AWSにおいてWebアプリケーションを作成する際、Amazon VPC（Amazon Virtual Private Cloud）上で割り当てられた仮想ネットワーク上に構築されます。,2023-08-03 15:30:45
295,Windows Package Manager (winget) は、Windows 10及びWindows 11向けのフリーかつオープンソースのパッケージ管理システムである。,2023-08-03 15:30:45
296,コマンドラインユーティリティと、アプリケーションをインストールするための一連のサービスから構成されている。,2023-08-03 15:30:45
297,ISVはソフトウェアパッケージの配布チャネルとしてこれを利用することができる。,2023-08-03 15:30:45
298,コンピュータープログラミング とは、ある特定のコンピューティングの結果を得ることを目的として、実行可能なコンピュータープログラムを設計・構築するプロセスのことである。プログラミングが関係するタスクの例としては、アルゴリズムの生成、アルゴリズムの正確さとリソースの消費量のプロファイリング、選択したプログラミング言語でのアルゴリズムの実装（これは一般にコーディングと呼ばれる）などがある。プログラムのソースコードは、コンピューターのCPUで直接実行される機械語ではなく、プログラマーが理解できる1つ以上のプログラミング言語で書かれる。プログラミングの目的は、あるタスク（オペレーティングシステムのように複雑な場合もある）をコンピューター上で自動化する1連の命令を見つけることで、与えられた問題を解決することである。そのため、プログラミングのプロセスには、アプリケーションドメインに関する知識、特定のアルゴリズム、形式論理など、さまざまな主題に関する専門性が要求されることが多い。,2023-08-03 15:30:45
299,Microsoft Excel（マイクロソフト・エクセル）は、マイクロソフトがWindows、macOS、iOSおよびAndroid向けに開発・販売している表計算ソフト。,2023-08-03 15:30:45
300,Djangoとは、Pythonで作られているWebフレームワークです。 Djangoを使うことで、高品質なWebアプリケーションを簡単に、少ないコードで作成することができます。 シンプルなWebアプリであれば、数分で作ってしまうことも可能です。,2023-08-03 15:30:45
301,Oracle社が提供しているオープンソースのデータベースシステムの一つ。 世界でもっとも使用されているリレーショナルデータベースマネジメントシステム。,2023-08-03 15:30:45
302,MySQL（マイ・エスキューエル、海外ではマイ・シークェルとも）は、オープンソースのリレーショナルデータベース管理システム (RDBMS) である。その名前は、共同設立者のミカエル・ウィデニウスの娘の名前である「My」と、Structured Query Languageの略称である「SQL」を組み合わせたものである。,2023-08-03 15:30:45
303,WordPress（ワードプレス）は、オープンソースのブログソフトウェアである。PHPで開発されており、データベース管理システムとしてMySQLを利用している（後述のプラグインよりSQLiteでの使用も可能）。単なるブログではなくコンテンツ管理システム (CMS) としてもしばしば利用されている。b2/cafelogというソフトウェアのフォーク（後継）として開発、2003年5月27日に初版がリリースされた。GNU General Public License (GPL) の下で配布されている。,2023-08-03 15:30:45
304,Google のインフラストラクチャで仮想マシンを作成して実行できる、安全性の高いカスタマイズ可能なコンピューティング サービスです。,2023-08-03 15:30:45
305,「言語作成」とは、新しいプログラミング言語を設計、定義し、開発するプロセスを指します。プログラミング言語は、コンピュータに命令や指示を与えるための規則や文法のセットです。,2023-08-03 15:30:45
306,High Level Shading Language はマイクロソフトによって開発された、Direct3D (DirectX) で使われるプログラマブルシェーダーのためのプロプライエタリなシェーディング言語である。High Level Shader Language という呼び方もされている。ただしMSDNの日本語版ドキュメントでは、英語版の原文が「High Level Shader Language」となっている箇所だけでなく「High Level Shading Language」となっている箇所でも、上位レベル シェーダー言語（じょういレベルシェーダーげんご）という訳語を使用している。,2023-08-03 15:30:45
307,OAuthとは、複数のWebサービスを連携して動作させるために使われる仕組みです。 通常、Webサービスを利用するためは、個別にユーザーIDとパスワードを入力してユーザーを認証する必要がありますが、OAuthを利用することで、IDやパスワードを入力することなく、アプリケーション間の連動ができるのです。,2023-08-03 15:30:45
308,SPAとは”Single Page Application”（シングルページアプリケーション）の略であり、単一のページで、Webアプリケーションを構成する設計構造のことです。 SPAが実装されたページでは、遷移を行わずにコンテンツが切り替わるため、ユーザー体験（UX）の向上に繋がります。,2023-08-03 15:30:45
309,コンピュータにおいてエラーなどの通知をしたり入力を求めたりする小さなウインドウ「ダイアログボックス(dialog box)」の略称としても用いられる。,2023-08-03 15:30:45
310,Google Chrome（通称Chrome）は、Googleが開発した無料のウェブブラウザです。,2023-08-03 15:30:45
311,「null」は「ゼロの」、「存在しない」という意味。 コンピュータ関連では、文字列の終端記号として使用する値ゼロの文字や、ポインタが存在しないことを意味する特別な値（たいていのコンピュータでは0という値であるが、そうでない場合もある）を指してこう呼ぶことがある。,2023-08-03 15:30:45
312,Goとは、Google社がリリースしたオープンソースのプログラミング言語です。 コードの継承や例外処理を割愛して、極限にシンプルな記述方式を採用されています。 よって、大規模サービスでも負荷の少ない高速の処理能力が可能なこと、開発者に依存するコードの癖が抑制されるためメンテナンス性が高いこと、が特徴的です。,2023-08-03 15:30:45
313,WinMerge（ウィンマージ）は、複数のファイルやフォルダー（ディレクトリ）を比較し、その差分表示やマージをする機能を持つ、Microsoft Windows用のオープンソースソフトウェアである。,2023-08-03 15:30:45
314,「高校生」は、中等教育段階に位置する学生を指します。一般的には、中学校を卒業した後に高等学校に進学し、高校生となります。高校生は、学業の一環としてさまざまな科目を学びながら、将来の進路を考える時期でもあります。,2023-08-03 15:30:45
315,CSSアニメーションとは、CSSに関するプロパティを使用してHTMLに書かれている要素にわずかなアニメーションを実装したものです。 JavaScriptを使用せず、手軽に利用できるという利点があります。,2023-08-03 15:30:45
316,BIG-IPとは、F5ネットワークス（F5 Networks）社が開発・販売している通信制御装置などの製品群のブランド名。,2023-08-03 15:30:45
317,ngrokは、ネットワーク内部にあるローカルサーバのポート（ローカルホスト）に外部から直接アクセスすることを可能にするトンネリング／リバース・プロキシツールです。,2023-08-03 15:30:45
318,モノのインターネット とは、様々な「モノ（物）」がインターネットに接続され（単に繋がるだけではなく、モノがインターネットのように繋がる）、情報交換することにより相互に制御する仕組みである。それによるデジタル社会（クロステック）の実現を指す。現在の市場価値は800億ドルと予測されている。経済産業省が推進するコネクテッドインダストリーズやソサエティー5.0との関連でも注目を集めている。,2023-08-03 15:30:45
319,webhook（ウェブフック）は、web開発でカスタムのコールバックを用いてウェブページやウェブアプリケーションの動作を追加または変更するための方法である。このコールバックは、元のウェブサイトやアプリケーションはサードパーティのユーザーや開発者がメンテナンス、修正、管理できる場合がある。「webhook」という用語は、コンピュータプログラミングの用語hookから、2007年にJeff Lindsayによって作られた。,2023-08-03 15:30:45
320,Amazon ELBとは、Amazon Web Services内に構築したシステム内で負荷分散（ロードバランシング）を行うサービス。 複数の仮想マシン（VM）などの間で外部からの処理要求の振り分けを行うことができる。,2023-08-03 15:30:45
321,Cloud9 IDEはオンラインIDE（統合開発環境）であり、バージョン2.0からバージョン3.0までのオープンソースとして公開されている。C、C++ 、PHP、Ruby、Perl、Python 、Node.jsを伴うJavaScript 、Goなどの複数のプログラミング言語に対応している。,2023-08-03 15:30:45
322,Spring bootとは、Java言語の環境化で使用できるWebアプリケーションの開発をサポートするフレームワークです。 Spring Frameworkに搭載されているフレームワークの1つで、手軽な設定と少ないコード量でアプリケーションを作成するのに役立ちます。,2023-08-03 15:30:45
323,「初心者」とは、特定の分野や活動に対してまったく経験がない、またはわずかな経験しか持っていない人を指します。初めてその分野に触れるため、基本的な知識やスキルが不足している状態です。初心者は、まだ未熟であることが多く、学習やトレーニングを通じて徐々に専門的なスキルや知識を身につけていく過程を経験します。初心者の段階では、基本的な概念や技術を理解し、基礎から順に学習を進めることが重要です。初心者が継続的な努力を重ねて成長し、経験を積むことで、徐々に上級者へとステップアップしていくことが目指されます。,2023-08-03 15:30:45
324,ネットワークエンジニア  とは、コンピュータネットワークのシステムの構築（設計、初期設定、テスト）運用・保守、ネットワークプログラミングなどに従事するエンジニアである。,2023-08-03 15:30:45
325,Jetpack Compose は、ネイティブ UI をビルドする際に推奨される Android の最新ツールキットです。Android での UI 開発を簡素化し、加速します。少ないコード、パワフルなツール、直感的な Kotlin API を使用してアプリをすぐに動かすことができます。,2023-08-03 15:30:45
326,動的計画法 は、計算機科学の分野において、アルゴリズムの分類の1つである。対象となる問題を複数の部分問題に分割し、部分問題の計算結果を記録しながら解いていく手法を総称してこう呼ぶ。,2023-08-03 15:30:45
327,ソースコードリーディングは、プログラミングにおいて、他人が書いたコードを読み解く活動を指します。ソースコードリーディングは、他人のコードを理解し、修正、拡張、最適化するために重要なスキルです。ソースコードリーディングを通じて、プログラムの構造やロジックを理解し、新たな知識やアイデアを獲得することができます。,2023-08-03 15:30:45
328,Swift（スウィフト）は、Appleが開発したプログラミング言語です。iOS、macOS、watchOS、tvOSなどのAppleのプラットフォーム向けにアプリケーションを開発するために使用されます。Swiftはモダンで安全な言語であり、シンプルな構文や高いパフォーマンスを提供します。Objective-Cに比べて読みやすく書きやすいコードを生成し、アプリケーションの開発を効率的に行うことができます。iOSアプリやMacアプリ、ウォッチアプリなどの開発に広く利用されています。,2023-08-03 15:30:45
329,AWS Lambda は、サーバーをプロビジョニングまたは管理せずにコードを実行できるようにするコンピューティングサービスです。 Lambda は可用性の高いコンピューティングインフラストラクチャでコードを実行し、コンピューティングリソースに関するすべての管理を行います。,2023-08-03 15:30:45
330,UNIXコマンドは、Unix系オペレーティングシステム（またはその派生であるLinuxなど）で使用されるコマンドラインユーティリティのことを指します。これらのコマンドは、ファイルの操作、プロセスの管理、システムの設定など、さまざまなタスクを実行するために使用されます。,2023-08-03 15:30:45
331,CRUDとは、永続的なデータを取り扱うソフトウェアに要求される4つの基本機能である、データの作成（Create）、読み出し（Read）、更新（Update）、削除（Delete）の頭文字を繋げた語。,2023-08-03 15:30:45
332,React (リアクト) は、Meta（旧Facebook）とコミュニティによって開発されているユーザインタフェース構築のためのJavaScriptライブラリである。React.jsまたはReactJSの名称でも知られている。,2023-08-03 15:30:45
333,PLATEAU (プラトー）は、国土交通省が主導する日本全国の3D都市モデルの設備・オープンデータ化プロジェクトである。,2023-08-03 15:30:45
334,テキストエディタ は、コンピュータで文字情報（テキスト）のみのファイル、すなわちテキストファイルを作成、編集、保存するためのソフトウェア（プログラム）である。,2023-08-03 15:30:45
335,「CMS」とは、「Contents Management System：コンテンツ・マネジメント・システム」の略で、簡単にいうとWebサイトのコンテンツを構成するテキストや画像、デザイン・レイアウト情報（テンプレート）などを一元的に保存・管理するシステムのことです。,2023-08-03 15:30:45
336,パソコンとは、個人向けの小型、低価格の汎用コンピュータ製品。 個人が手元に置いて直接操作して利用するもので、利用者がソフトウェアを導入することで様々な用途に利用できる。,2023-08-03 15:30:45
337,レルムとは、ユーザーが所属するドメインまたは代替ドメインのことです。 ログイン画面で、ユーザーの認証先として指定します。 レルムは、認証サーバーやアカウント形式によって異なります。 UPN サフィックス（FQDN ドメイン名または代替サフィックス）がレルムになります。,2023-08-03 15:30:45
338,Microsoftが2011年にリリースしたReactiveX(Reactive Extensions)と呼ばれるライブラリのSwift版です。,2023-08-03 15:30:45
339,HTMLまたはHyperText Markup Language は、ハイパーテキストを記述するためのマークアップ言語の1つで、プログラミング言語ではない。主にWorld Wide Web（WWW）において、ウェブページを表現するために用いられる。ハイパーリンクや画像等のマルチメディアを埋め込むハイパーテキストとしての機能、見出しや段落といったドキュメントの抽象構造、フォントや文字色の指定などの見た目の指定、などといった機能がある。,2023-08-03 15:30:45
340,"syslog（シスログ）は、ログメッセージをIPネットワーク上で転送するための標準規格である。""syslog"" という用語は、その通信プロトコルを指すだけでなく、syslog メッセージを送信するシステム（アプリケーションやライブラリ）syslog メッセージを受信し報告・分析するシステムに対しても使われる。syslogの各メッセージには、そのメッセージを生成したシステムの種類を示すファシリティコードが付与され、重大度が設定される。",2023-08-03 15:30:45
341,備忘録（びぼうろく）は、記憶すべき事柄を簡単にメモするための個人的な雑記帳である。忘備録（ぼうびろく）は本来は誤記だが（忘れるのに備える記録で備忘録）、和製漢語の造語法としては自然なため（目的語+動詞）、普通に用いられている。,2023-08-03 15:30:45
342,画像処理 とは、画像を変形したり、色合いを変えたり、別の画像と合成したり、画像から何らかの情報を取り出したりする処理全般を指す。一般的に画像処理と言えば、コンピュータを使用した画像処理、すなわちデジタル画像処理のことを指す。,2023-08-03 15:30:45
343,「リリース」とは開発したソフトウェアに対するテストが成功して、製品版（リリース版）を出荷することを指します。,2023-08-03 15:30:45
344,SSLサーバ証明書は、ウェブサイトの「運営者の実在性を確認」し、ブラウザとウェブサーバ間で「通信データの暗号化」を行うための電子証明書です。 SSLサーバ証明書には、ウェブサイトの所有者の情報や、暗号化通信に必要な鍵、発行者の署名データが含まれています。,2023-08-03 15:30:45
345,スケジューラは、複数の処理すべき事項を優先度に従い制御・管理するための仕組みであると言える。 使用する場面により指すものが異なるが、ITの分野では、マルチタスクやマルチプロセッシングにおいてジョブに最適な優先度を割り振り制御する仕組み（ジョブ管理システム）を指すことが多い。,2023-08-03 15:30:45
346,VMware ESXi（ヴイエムウェア・イーエスエックスアイ、主にイーエスエックスアイと通称）は、VMware が仮想コンピュータを導入して提供するために開発したエンタープライズクラスのハイパーバイザである。以前の製品名は「ESX」。,2023-08-03 15:30:45
347,Automator（オートメーター）とは、Appleが開発するワークフロー構築ソフトウェアである。,2023-08-03 15:30:45
348,Ansible（アンシブル）は、プロビジョニング、構成管理、アプリケーションのデプロイメント、オーケストレーション、その他多くのITプロセスを自動化する、オープンソースのIT自動化ツールである。他の単純な管理ツールと違い、Ansibleのユーザー (システム管理者、開発者、アーキテクトなど) は、ソフトウェアのインストール、日常的に行うタスクの自動化、インフラストラクチャのプロビジョニング、セキュリティとコンプライアンスの向上、システムへのパッチ適用、組織全体での自動化の共有に、Ansibleの自動化を使用できる。,2023-08-03 15:30:45
349,CMakeは、コンパイラに依存しないビルド自動化のためのフリーソフトウェアであり、様々なオペレーティングシステムで動作させることができる。CMakeは階層化ディレクトリや複数のライブラリを利用するアプリケーションをサポートするよう設計されている。実際のビルドにおいては、make、Xcode、Visual Studioのようなネイティブのビルド環境が利用される。CMake自身は最小限の依存関係を持つよう設計されており、ビルドするにはC++コンパイラのみを必要とする。,2023-08-03 15:30:45
